,Year,Name,Salary%,Physical Cluster,Reg Performance Cluster,Adv Performance Cluster,PER
873,2013,Diante Garrett,1.2391737302735857,0,1,0,9.0
874,2013,Dion Waiters,6.709117221418233,0,0,1,13.7
875,2013,Dirk Nowitzki,39.14509854593067,1,0,3,19.8
876,2013,Donatas Motiejunas,2.4511060574736407,1,1,3,12.2
877,2013,Draymond Green,1.5083385018262008,1,1,0,7.1
878,2013,Drew Gooden,0.08961649782923299,1,1,0,7.7
879,2013,Dwight Howard,35.340738060781476,1,0,0,19.4
880,2013,Dwyane Wade,32.170422438150375,0,3,0,24.0
881,2013,E'Twaun Moore,1.5234873544207843,0,2,1,10.7
882,2013,Ekpe Udoh,7.700275652952932,1,1,0,12.0
883,2013,Elton Brand,6.891323823306457,1,2,0,15.2
884,2013,Enes Kanter,7.761835848666529,1,2,0,17.6
885,2013,Eric Bledsoe,4.524970711873751,0,2,3,17.5
886,2013,Eric Gordon,24.608648611398248,0,0,3,15.4
887,2013,Ersan Ilyasova,13.610364551030251,1,0,1,18.3
888,2013,Evan Fournier,2.4511060574736407,0,1,0,13.8
889,2013,Evan Turner,11.508281648404658,1,0,3,12.1
890,2013,Francisco Garcia,2.1810643649645094,0,1,3,11.233333333333334
891,2013,Garrett Temple,1.5234873544207843,0,1,3,8.8
892,2013,Gary Neal,5.599200606436495,0,2,1,11.5
893,2013,George Hill,13.782647646612912,0,0,2,16.6
894,2013,Gerald Green,6.0299083453931495,0,1,1,9.9
895,2013,Gerald Henderson,10.336985734959686,0,0,3,16.4
896,2013,Gerald Wallace,17.41067982909517,1,2,3,11.6
897,2013,Goran Dragic,12.921232168699607,0,0,1,17.5
898,2013,Gordon Hayward,5.947527737578389,1,0,1,16.8
899,2013,Greg Monroe,7.040269450761491,1,0,0,19.5
900,2013,Greg Smith,0.02688477706567432,1,1,0,16.1
901,2013,Greivis Vasquez,3.704410447246916,0,0,1,16.3
902,2013,Harrison Barnes,5.037419888360554,0,2,3,11.0
903,2013,Hedo Turkoglu,0.8155140927572188,1,1,0,3.4
904,2013,Ian Mahinmi,6.891323823306457,1,1,0,10.6
905,2013,Iman Shumpert,2.9352904692991526,0,1,3,11.7
906,2013,Ish Smith,1.6392099097236583,0,1,0,7.85
907,2013,J.J. Barea,8.074908689959342,0,2,1,14.1
908,2013,JaVale McGee,18.520432775136108,1,2,0,20.7
909,2013,Jae Crowder,1.3590931017848529,1,1,1,10.2
910,2013,Jamal Crawford,9.00179174419406,0,0,2,16.8
911,2013,James Harden,23.6049376335194,0,3,2,23.0
912,2013,James Johnson,1.0933257528771276,1,1,0,10.2
913,2013,James Jones,2.5842464337399216,1,1,0,8.1
914,2013,Jan Vesely,5.755840396940253,1,1,0,7.6
915,2013,Jannero Pargo,1.5234873544207843,0,1,0,8.575
916,2013,Jared Cunningham,0.07994624767417821,0,1,0,14.8
917,2013,Jared Dudley,7.322031562263111,1,2,1,14.9
918,2013,Jared Sullinger,2.352904692991524,1,1,0,13.5
919,2013,Jarrett Jack,10.85383502170767,0,0,1,15.9
920,2013,Jason Smith,4.307077389566535,1,2,0,16.8
921,2013,Jason Terry,9.691463372613876,0,2,2,12.8
922,2013,Jason Thompson,9.723227206946452,1,2,0,14.6
923,2013,Jeff Adrien,1.5782837158018057,1,1,0,13.4
924,2013,Jeff Ayres,3.0149541726965747,1,1,0,14.5
925,2013,Jeff Green,14.988629315691545,1,0,3,15.0
926,2013,Jeff Teague,13.782647646612912,0,0,1,16.8
927,2013,Jeffery Taylor,1.3590931017848529,1,1,3,10.3
928,2013,Jeremy Evans,2.8603421542278267,0,1,0,19.9
929,2013,Jeremy Lamb,3.637171800702915,0,1,0,11.2
930,2013,Jeremy Lin,14.428099372889534,0,0,1,14.9
931,2013,Jerryd Bayless,5.4010750465164366,0,2,1,13.5
932,2013,Jimmer Fredette,0.4122372682792365,0,1,3,14.6
933,2013,Jimmy Butler,1.9173041141203224,1,2,3,15.2
934,2013,Joakim Noah,19.12342360967542,1,0,0,18.1
935,2013,Jodie Meeks,2.670387981531252,0,1,2,11.4
936,2013,Joe Johnson,36.983526290400384,1,0,2,14.1
937,2013,John Henson,3.282613189993798,1,1,0,18.2
938,2013,John Jenkins,2.1686996071945424,0,1,3,13.0
939,2013,John Salmons,13.064227138033216,0,2,1,10.2
940,2013,John Wall,12.852189718144855,0,3,0,20.8
941,2013,Jon Leuer,1.5505478602439529,1,1,0,6.85
942,2013,Jonas Jerebko,7.752739301219765,1,2,3,15.7
943,2013,Jordan Crawford,3.7254823926676313,0,2,3,13.5
944,2013,Jordan Hamilton,2.01550547860244,1,1,0,16.9
945,2013,Jose Calderon,11.70072703466336,0,2,1,18.733333333333334
946,2013,Josh Smith,23.25821790365929,1,3,1,17.7
947,2013,Jrue Holiday,16.734690924126525,0,3,1,16.7
948,2013,Kawhi Leonard,3.252429191647716,1,2,3,16.4
949,2013,Keith Bogans,8.714420095100268,0,1,1,6.7
950,2013,Kemba Walker,4.424850113706842,0,3,2,18.8
951,2013,Kendall Marshall,0.9433705464819792,0,1,0,7.8
952,2013,Kendrick Perkins,15.035898628626562,1,1,0,8.2
953,2013,Kent Bazemore,1.3590931017848529,0,1,0,11.3
954,2013,Kevin Durant,30.72260181930949,1,3,2,28.3
955,2013,Kevin Garnett,21.421223554544827,1,0,0,19.2
956,2013,Kevin Love,25.315116118806426,1,3,3,17.9
957,2013,Kevin Martin,11.19840121287299,0,2,2,16.0
958,2013,Khris Middleton,1.3590931017848529,1,1,0,11.4
959,2013,Kirk Hinrich,6.992970849700228,0,2,3,10.8
960,2013,Klay Thompson,3.9933843291296256,0,0,2,12.7
961,2013,Kobe Bryant,52.46675797670733,0,3,2,23.0
962,2013,Kosta Koufos,5.168492867479843,1,2,0,17.2
963,2013,Kris Humphries,20.673971469919373,1,1,0,13.6
964,2013,Kyle Korver,11.647307215216046,0,2,2,13.9
965,2013,Kyle Lowry,10.698780235683275,0,2,1,17.5
966,2013,Kyle Singler,1.8003583488388115,1,2,1,10.0
967,2013,Kyrie Irving,9.660326648749225,0,3,1,21.4
968,2013,LaMarcus Aldridge,25.63227896078837,1,3,0,20.4
969,2013,Lance Stephenson,1.7314451106057474,1,2,1,11.8
970,2013,Landry Fields,10.76769347391634,0,1,0,10.3
971,2013,Larry Sanders,5.260436909930398,1,2,0,18.7
972,2013,Lavoy Allen,5.2718627248294405,1,1,0,11.5
973,2013,LeBron James,32.85007925022397,1,3,1,31.6
974,2013,Leandro Barbosa,0.7079732616635656,0,1,0,13.5
975,2013,Lou Williams,9.00179174419406,0,0,1,15.9
976,2013,Luis Scola,7.767390255668112,1,0,0,16.7
977,2013,Luke Babbitt,0.6684497967059472,1,1,3,9.4
978,2013,Luke Ridnour,7.614912824753635,0,2,1,13.0
979,2013,Luol Deng,24.59341189442492,1,0,1,15.1
980,2013,Manu Ginobili,12.921232168699607,0,2,1,19.0
981,2013,MarShon Brooks,2.0847632830266694,0,1,0,13.5
982,2013,Marc Gasol,25.60216904417339,1,0,0,19.5
983,2013,Marcin Gortat,13.312797188339882,1,0,0,15.4
984,2013,Marco Belinelli,4.737785128523188,0,2,1,10.4
985,2013,Marcus Morris,3.423816415133347,1,2,3,10.666666666666666
986,2013,Marcus Thornton,13.868789194404249,0,2,2,16.3
987,2013,Mario Chalmers,6.891323823306457,0,2,1,13.3
988,2013,Markieff Morris,3.6038867066363456,1,2,3,12.6
989,2013,Marquis Teague,1.8515608848459788,0,1,0,6.0
990,2013,Marreese Speights,6.0299083453931495,1,2,0,17.200000000000006
991,2013,Martell Webster,8.872579422507064,1,2,2,13.9
992,2013,Marvin Williams,12.921232168699607,1,2,3,10.9
993,2013,Matt Barnes,5.599200606436495,1,2,2,15.5
994,2013,Matt Bonner,6.7965681207359925,1,1,3,11.8
995,2013,Maurice Harkless,3.11804837709324,1,2,3,12.5
996,2013,Meyers Leonard,3.828406036799669,1,1,0,12.1
997,2013,Michael Kidd-Gilchrist,8.286541244573081,1,2,0,14.0
998,2013,Mike Conley,14.816347942939839,0,0,1,18.3
999,2013,Mike Dunleavy,5.483770932396114,1,2,1,13.6
1000,2013,Mike James,0.0992815794914203,0,1,3,9.5
1001,2013,Mirza Teletovic,5.5631072979119285,1,1,3,12.3
1002,2013,Mo Williams,4.568947694852182,0,0,3,14.4
1003,2013,Nate Robinson,3.4732272069464547,0,0,2,17.4
1004,2013,Nick Collison,4.4546688718902905,1,1,0,13.6
1005,2013,Nick Young,1.907073943904624,0,2,1,13.3
1006,2013,Nicolas Batum,19.459806353800566,0,0,2,15.7
1007,2013,Nikola Vucevic,3.0899317758941494,1,0,0,17.8
1008,2013,Norris Cole,1.945420715319413,0,1,3,7.9
1009,2013,O.J. Mayo,13.782647646612912,0,0,2,13.9
1010,2013,Omer Asik,14.428099372889534,1,2,0,14.9
1011,2013,Omri Casspi,1.6330835228447385,1,1,3,12.9
1012,2013,Pablo Prigioni,2.7416270415546826,0,1,3,13.0
1013,2013,Patrick Patterson,5.3499104127902966,1,2,3,15.066666666666668
1014,2013,Patty Mills,1.9536041623595892,0,1,3,14.1
1015,2013,Pau Gasol,33.2262593894287,1,0,0,16.7
1016,2013,Paul George,5.6543363655158165,1,0,2,16.8
1017,2013,Paul Millsap,16.366894080352836,1,0,0,19.8
1018,2013,Paul Pierce,26.41674247122873,1,0,2,19.1
1019,2013,Quincy Miller,1.3590931017848529,1,1,0,5.9
1020,2013,Quincy Pondexter,3.834124112742058,1,1,3,11.0
1021,2013,Rajon Rondo,20.595660188822276,0,0,0,18.1
1022,2013,Ramon Sessions,8.61415477913307,0,0,3,17.7
1023,2013,Rashard Lewis,2.4111139824960373,1,1,3,11.1
1024,2013,Ray Allen,5.5631072979119285,0,2,2,14.7
1025,2013,Raymond Felton,6.266061953001173,0,0,1,15.2
1026,2013,Reggie Jackson,2.1713872234856315,0,1,3,14.2
1027,2013,Richard Jefferson,19.03039073806078,1,1,0,10.3
1028,2013,Ricky Rubio,6.337189029012473,0,2,3,16.2
1029,2013,Rodney Stuckey,14.644063124526221,0,2,3,13.0
1030,2013,Ronnie Brewer,0.12023981806905107,1,1,0,10.1
1031,2013,Roy Hibbert,24.608648611398248,1,0,0,17.3
1032,2013,Rudy Gay,30.819605816277303,1,3,3,15.766666666666666
1033,2013,Russell Westbrook,25.315116118806426,0,3,1,23.9
1034,2013,Ryan Anderson,14.314140996485426,1,0,2,18.1
1035,2013,Samuel Dalembert,6.375763214113432,1,2,0,18.6
1036,2013,Serge Ibaka,21.27696230445868,1,0,0,19.4
1037,2013,Shane Battier,5.633657225553027,1,1,1,10.7
1038,2013,Shannon Brown,0.3246468196540555,0,2,3,13.1
1039,2013,Shawn Marion,16.051264557921574,1,0,0,18.0
1040,2013,Shelvin Mack,1.5234873544207843,0,1,0,11.333333333333336
1041,2013,Spencer Hawes,11.19840121287299,1,0,3,16.0
1042,2013,Stephen Curry,17.034735717731376,0,3,2,21.3
1043,2013,Steve Blake,6.891323823306457,0,1,3,11.7
1044,2013,Steve Nash,16.023189304665426,0,0,3,16.0
1045,2013,Steve Novak,6.460616084349804,1,1,2,11.3
1046,2013,Taj Gibson,13.007373716490939,1,2,0,14.4
1047,2013,Tayshaun Prince,12.466327268968367,1,2,0,11.4
1048,2013,Terrence Jones,2.6735579904899733,1,1,0,17.1
1049,2013,Terrence Ross,4.614843911515401,0,1,1,10.4
1050,2013,Thabo Sefolosha,6.7190407277237965,1,1,1,12.8
1051,2013,Thaddeus Young,15.247053959065536,1,0,0,18.2
1052,2013,Thomas Robinson,6.075459995865206,1,1,0,11.45
1053,2013,Tiago Splitter,17.22830955826614,1,2,0,18.7
1054,2013,Tim Duncan,17.85101991592585,1,3,0,24.4
1055,2013,Timofey Mozgov,7.580456205637102,1,1,0,12.3
1056,2013,Tobias Harris,2.6632210047550133,1,2,0,15.333333333333336
1057,2013,Toney Douglas,2.756529529322583,0,1,3,13.9
1058,2013,Tony Allen,7.743062159740886,0,2,0,13.2
1059,2013,Tony Parker,21.53538694783268,0,3,0,23.0
1060,2013,Tony Wroten,1.9985528219971056,0,1,0,9.3
1061,2013,Travis Outlaw,5.168492867479843,0,1,0,13.0
1062,2013,Trevor Ariza,13.312797188339882,1,2,1,14.0
1063,2013,Trevor Booker,4.050065467576322,1,1,0,13.9
1064,2013,Tristan Thompson,6.998139342567708,1,0,0,16.1
1065,2013,Ty Lawson,18.583345393150026,0,0,1,17.9
1066,2013,Tyler Hansbrough,5.483770932396114,1,1,0,15.3
1067,2013,Tyler Zeller,2.8141409964854245,1,2,0,11.0
1068,2013,Tyreke Evans,20.322939494176836,0,0,3,18.1
1069,2013,Victor Claver,2.291365171249397,1,1,3,7.0
1070,2013,Vince Carter,5.4786024395286335,0,0,2,17.8
1071,2013,Wayne Ellington,4.568947694852182,0,2,3,11.966666666666667
1072,2013,Wesley Matthews,11.845289780166773,0,0,2,14.1
1073,2013,Will Bynum,4.807289297774101,0,2,3,16.6
1074,2013,Willie Green,2.4111139824960373,0,1,3,11.8
1075,2013,Wilson Chandler,10.929922128040797,1,0,3,16.6
1076,2013,Zach Randolph,31.421564675074077,1,0,0,17.9
1077,2013,Zaza Pachulia,8.958720970298394,1,1,0,13.1
1078,2014,Al Horford,20.45024625504865,1,3,0,22.0
1079,2014,Al Jefferson,23.006527036929736,1,3,0,22.7
1080,2014,Al-Farouq Aminu,1.6719507830740128,1,2,0,13.2
1081,2014,Alan Anderson,2.174646807205304,0,1,1,9.5
1082,2014,Alec Burks,5.171110618790369,0,0,3,15.8
1083,2014,Alexey Shved,5.5932377852383315,0,1,3,10.2
1084,2014,Alexis Ajinca,1.6719507830740128,1,1,0,14.6
1085,2014,Allen Crabbe,1.4690093559876616,0,1,0,7.7
1086,2014,Amir Johnson,11.929310315445047,1,2,0,15.4
1087,2014,Anderson Varejao,16.538361253600097,1,2,0,17.0
1088,2014,Andre Drummond,4.3769662059680625,1,0,0,22.6
1089,2014,Andre Iguodala,20.94368343018797,0,2,3,13.7
1090,2014,Andre Miller,7.9244704238313535,0,1,0,13.966666666666667
1091,2014,Andre Roberson,1.978356822713407,0,1,0,9.0
1092,2014,Andrea Bargnani,19.598152661088296,1,0,3,14.5
1093,2014,Andrei Kirilenko,5.6685270710134805,1,1,0,12.4
1094,2014,Andrew Nicholson,2.6344007225753674,1,1,3,9.9
1095,2014,Anthony Bennett,9.48196117861586,1,1,0,6.9
1096,2014,Anthony Davis,9.555786567596584,1,3,0,26.5
1097,2014,Anthony Morrow,5.453399001346307,0,2,1,13.9
1098,2014,Anthony Tolliver,5.112561563762164,1,1,1,11.0
1099,2014,Archie Goodwin,1.89553332538046,0,1,0,10.3
1100,2014,Austin Daye,0.0917500298232758,1,1,0,8.966666666666667
1101,2014,Austin Rivers,4.1579440685764935,0,2,3,11.6
1102,2014,Avery Bradley,12.254828814396973,0,0,1,12.7
1103,2014,Ben Gordon,7.668842345643245,0,1,0,6.4
1104,2014,Ben McLemore,5.15734760306072,0,2,1,7.7
1105,2014,Bernard James,0.403698086197788,1,1,0,8.5
1106,2014,Blake Griffin,30.120849026057023,1,3,0,23.9
1107,2014,Boris Diaw,12.781403909405407,1,2,3,14.1
1108,2014,Bradley Beal,7.677840453995468,0,0,2,14.3
1109,2014,Brandon Bass,11.758891596652974,1,2,0,15.0
1110,2014,Brandon Knight,6.056539818333646,0,0,2,16.5
1111,2014,Brandon Rush,1.9524616983929517,0,1,0,4.1
1112,2014,Brian Roberts,4.6558393973994106,0,2,3,13.4
1113,2014,Brook Lopez,26.788224066531466,1,3,0,25.4
1114,2014,Carlos Boozer,5.540312547930263,1,0,0,14.4
1115,2014,Carmelo Anthony,38.273319245385906,1,3,2,24.4
1116,2014,Caron Butler,7.668842345643245,1,2,3,12.166666666666664
1117,2014,Cartier Martin,1.9524616983929517,1,1,3,11.733333333333334
1118,2014,Chandler Parsons,25.0515516624346,1,0,2,15.9
1119,2014,Channing Frye,14.620371853644404,1,2,2,13.2
1120,2014,Chase Budinger,8.520935939603607,0,1,3,9.7
1121,2014,Chris Andersen,9.160006135073877,1,1,0,18.5
1122,2014,Chris Bosh,35.18192198231054,1,0,1,19.0
1123,2014,Chris Copeland,5.342626834131461,1,1,3,17.6
1124,2014,Chris Kaman,8.180098502019463,1,2,0,17.0
1125,2014,Chris Paul,34.20058794457983,0,3,1,25.9
1126,2014,Chuck Hayes,10.154825406022598,1,1,0,9.8
1127,2014,Cody Zeller,6.868828712145741,1,1,0,13.1
1128,2014,Corey Brewer,8.013940251197193,0,2,1,12.7
1129,2014,Cory Joseph,3.4480154740196656,0,1,0,14.7
1130,2014,Damian Lillard,5.693553059868096,0,3,2,18.6
1131,2014,Danny Granger,3.539596789311338,1,2,3,11.266666666666667
1132,2014,Danny Green,6.859353431380902,0,2,1,13.9
1133,2014,Dante Cunningham,1.2202713066003172,1,2,0,12.6
1134,2014,Darius Morris,1.1976277714344143,0,1,0,7.625
1135,2014,Darrell Arthur,5.891629032532934,1,1,0,9.4
1136,2014,Darren Collison,8.176117520748479,0,2,1,16.2
1137,2014,David Lee,25.583258065065866,1,3,0,19.1
1138,2014,David West,20.45024625504865,1,0,0,17.5
1139,2014,DeJuan Blair,3.4083743758414418,1,1,0,17.3
1140,2014,DeMar DeRozan,17.212290597999278,1,3,1,18.4
1141,2014,DeMarre Carroll,4.1624005180729045,0,2,1,13.9
1142,2014,Dennis Schroder,2.881235194873805,0,1,0,5.8
1143,2014,Deron Williams,33.66530615722831,0,0,1,17.6
1144,2014,Derrick Favors,22.069224083573342,1,0,0,19.0
1145,2014,Derrick Rose,32.14587160653726,0,0,0,9.7
1146,2014,Derrick Williams,10.789897578350006,1,1,0,10.333333333333334
1147,2014,Devin Harris,6.6103648664769326,0,2,3,14.6
1148,2014,Dion Waiters,6.92240835733397,0,0,1,14.0
1149,2014,Dirk Nowitzki,13.590010054704411,1,3,2,23.6
1150,2014,Donald Sloan,1.6158472366604746,0,1,0,8.5
1151,2014,Donatas Motiejunas,2.5288774518993167,1,1,3,10.7
1152,2014,Dorell Wright,5.368189641950272,0,1,1,11.9
1153,2014,Drew Gooden,1.5597453944341246,1,2,0,18.4
1154,2014,Dwight Howard,36.53141839499651,1,0,0,21.3
1155,2014,Dwyane Wade,25.562807818810814,0,3,0,22.0
1156,2014,E'Twaun Moore,1.6158472366604746,0,1,3,11.1
1157,2014,Elliot Williams,0.1835000596465516,0,1,3,8.7
1158,2014,Elton Brand,3.4083743758414418,1,1,0,14.0
1159,2014,Enes Kanter,9.704790470185246,1,0,0,15.6
1160,2014,Eric Bledsoe,22.154433442969374,0,0,3,19.6
1161,2014,Eric Gordon,25.390579253225173,0,0,1,14.9
1162,2014,Ersan Ilyasova,13.463078784573698,1,0,3,13.8
1163,2014,Evan Fournier,2.5288774518993167,0,2,1,10.3
1164,2014,Evan Turner,5.586325602004124,1,0,3,11.766666666666666
1165,2014,Gal Mekel,1.0804103682748514,0,1,0,5.4
1166,2014,Garrett Temple,1.6719507830740128,0,1,0,7.8
1167,2014,Gary Neal,5.5386083607423435,0,2,3,12.566666666666668
1168,2014,George Hill,13.633497503365767,0,2,1,13.4
1169,2014,Gerald Green,5.9646551577225235,0,0,2,16.5
1170,2014,Gerald Henderson,10.225123127524329,0,0,3,13.1
1171,2014,Gerald Wallace,17.22226861398456,1,1,0,10.0
1172,2014,Giannis Antetokounmpo,3.192283440413094,1,1,3,10.8
1173,2014,Goran Dragic,12.781403909405407,0,3,1,21.4
1174,2014,Gordon Hayward,25.129944273078948,1,0,1,16.2
1175,2014,Gorgui Dieng,2.4088345063821808,1,1,0,16.5
1176,2014,Greg Monroe,9.338833313451149,1,0,0,18.1
1177,2014,Greivis Vasquez,10.906798002692614,0,2,1,14.133333333333333
1178,2014,Harrison Barnes,5.197634588183166,1,2,1,9.8
1179,2014,Ian Mahinmi,6.8167487516828835,1,1,0,10.2
1180,2014,Iman Shumpert,4.45981526610883,0,2,1,9.6
1181,2014,Isaiah Canaan,1.3920516709555375,0,1,0,9.5
1182,2014,Isaiah Thomas,12.33593960360606,0,3,2,20.5
1183,2014,Ish Smith,1.4679953646108488,0,1,0,11.7
1184,2014,J.J. Barea,1.5505700506143594,0,2,1,11.6
1185,2014,Jamal Crawford,9.287820174167932,0,0,2,17.3
1186,2014,Jameer Nelson,4.6558393973994106,0,0,2,13.9
1187,2014,James Harden,25.100707237682986,0,3,2,23.5
1188,2014,James Johnson,4.260467969801804,1,2,3,18.5
1189,2014,Jannero Pargo,1.5597453944341246,0,1,0,18.9
1190,2014,Jared Dudley,7.242795548663065,1,1,1,8.9
1191,2014,Jared Sullinger,2.427648732936826,1,0,1,16.4
1192,2014,Jarrett Jack,10.736379283900543,0,2,3,11.5
1193,2014,Jason Terry,9.970028459926036,0,1,3,7.4
1194,2014,Jeff Green,15.678522128870634,1,0,2,13.1
1195,2014,Jeff Teague,13.633497503365767,0,0,1,17.1
1196,2014,Jeffery Taylor,1.5597453944341246,1,2,0,5.9
1197,2014,Jeremy Evans,3.0587961621704527,0,1,0,16.2
1198,2014,Jeremy Lamb,3.7526201878014285,0,2,1,13.4
1199,2014,Jeremy Lin,14.271964416571514,0,2,1,14.3
1200,2014,Jerryd Bayless,5.112561563762164,0,2,3,11.933333333333332
1201,2014,Jimmy Butler,3.4232826053613725,1,0,1,13.5
1202,2014,Joakim Noah,21.64317728659316,1,0,0,20.0
1203,2014,Jodie Meeks,10.225123127524329,0,0,2,14.7
1204,2014,Joe Johnson,39.504405323880775,1,0,2,15.5
1205,2014,Joel Freeland,5.1355885410453475,1,1,0,11.3
1206,2014,John Henson,3.3867652822986076,1,2,0,17.9
1207,2014,John Jenkins,2.2374614427648734,0,1,0,4.7
1208,2014,John Salmons,3.4083743758414418,0,1,3,7.900000000000001
1209,2014,John Wall,25.129944273078948,0,3,1,19.5
1210,2014,Jon Leuer,1.6488011043132975,1,1,0,17.6
1211,2014,Jonas Jerebko,7.668842345643245,1,1,0,13.4
1212,2014,Jonas Valanciunas,6.268613984560066,1,2,0,16.1
1213,2014,Jordan Farmar,3.539596789311338,0,2,3,15.0
1214,2014,Jordan Hamilton,0.2566352528161693,1,1,3,12.533333333333333
1215,2014,Jordan Hill,15.33768469128649,1,2,0,19.3
1216,2014,Jorge Gutierrez,0.1636974045229128,0,1,0,8.7
1217,2014,Jose Calderon,12.094941972426252,0,2,2,15.2
1218,2014,Josh Smith,3.539596789311338,1,3,1,14.1
1219,2014,Jrue Holiday,16.879113481824838,0,0,3,17.1
1220,2014,Justin Hamilton,1.3914381635678863,1,1,0,12.25
1221,2014,Kawhi Leonard,4.932018268886655,1,0,3,19.4
1222,2014,Kelly Olynyk,3.5374835971983165,1,2,3,15.2
1223,2014,Kemba Walker,5.5762555599107015,0,3,2,16.8
1224,2014,Kendrick Perkins,0.4679237887489562,1,1,0,6.3
1225,2014,Kenneth Faried,3.8340258013940254,1,0,0,19.8
1226,2014,Kent Bazemore,3.4083743758414418,0,1,3,10.233333333333333
1227,2014,Kentavious Caldwell-Pope,4.724824894766441,0,1,3,9.4
1228,2014,Kenyon Martin,0.7064725029397229,1,1,0,12.2
1229,2014,Kevin Durant,32.37209904735936,1,3,2,29.8
1230,2014,Kevin Love,26.78822577071865,1,3,2,26.9
1231,2014,Kevin Martin,11.5756914739515,0,3,1,16.3
1232,2014,Kirk Hinrich,4.6558393973994106,0,2,1,10.8
1233,2014,Klay Thompson,5.241875287581587,0,0,2,14.3
1234,2014,Kobe Bryant,40.048398916136954,0,0,0,10.7
1235,2014,Kris Humphries,7.242795548663065,1,2,0,18.2
1236,2014,Kyle Korver,10.657170367593176,0,2,2,13.5
1237,2014,Kyle Lowry,20.45024625504865,0,0,2,20.1
1238,2014,Kyle Singler,1.857564034833586,1,2,1,11.8
1239,2014,Kyrie Irving,12.049847475246679,0,3,2,20.1
1240,2014,LaMarcus Aldridge,27.277220129859067,1,3,0,21.8
1241,2014,Lance Stephenson,15.33768469128649,1,0,1,14.7
1242,2014,Landry Fields,10.651169924504506,0,1,0,8.6
1243,2014,Larry Sanders,18.746059067127927,1,2,0,14.0
1244,2014,LeBron James,35.18192198231054,1,3,1,29.3
1245,2014,Lorenzo Brown,0.48291041087953096,0,1,0,8.2
1246,2014,Lou Williams,9.287820174167932,0,2,1,14.2
1247,2014,Luis Scola,8.296833620204843,1,2,0,13.4
1248,2014,Luke Ridnour,4.6865147667819835,0,1,0,8.9
1249,2014,Luol Deng,16.55525997375552,1,0,3,15.4
1250,2014,Malcolm Thomas,1.0835682271340683,1,1,0,4.6
1251,2014,Marc Gasol,26.976751478382393,1,0,0,18.2
1252,2014,Marcin Gortat,17.782821793145754,1,0,0,17.6
1253,2014,Marco Belinelli,4.897407931287172,0,2,1,15.0
1254,2014,Marcus Morris,5.015799519419213,1,2,1,14.8
1255,2014,Marcus Thornton,14.613405136420186,0,2,1,12.6
1256,2014,Mario Chalmers,6.8167487516828835,0,2,1,14.0
1257,2014,Markieff Morris,5.094222805432948,1,0,3,18.4
1258,2014,Marreese Speights,6.2330646398200376,1,1,0,15.2
1259,2014,Martell Webster,9.171509398592342,1,2,2,11.5
1260,2014,Marvin Williams,11.929310315445047,1,2,1,14.0
1261,2014,Mason Plumlee,2.3127183489834517,1,1,0,19.0
1262,2014,Matt Barnes,5.78784573697575,1,2,1,12.0
1263,2014,Maurice Harkless,3.2172327408442545,1,2,3,11.8
1264,2014,Meyers Leonard,3.950169566625198,1,1,0,9.4
1265,2014,Michael Beasley,0.3330663440072257,1,2,0,16.8
1266,2014,Michael Carter-Williams,3.919698699705176,0,3,1,15.5
1267,2014,Michael Kidd-Gilchrist,8.549838954310742,1,2,0,12.0
1268,2014,Mike Conley,14.816571516215339,0,0,1,20.0
1269,2014,Mike Dunleavy,5.6685270710134805,1,2,2,12.6
1270,2014,Mike Scott,5.6806233916733415,1,2,1,15.3
1271,2014,Mirza Teletovic,5.739872867635782,1,2,2,14.3
1272,2014,Mo Williams,6.757228309957568,0,2,1,11.8
1273,2014,Monta Ellis,14.247004891017227,0,3,1,16.8
1274,2014,Nate Robinson,0.1835000596465516,0,2,3,15.6
1275,2014,Nick Calathes,1.3914381635678863,0,1,0,12.3
1276,2014,Nick Collison,3.820792787879821,1,1,0,11.8
1277,2014,Nick Young,8.511426575095008,0,0,2,16.0
1278,2014,Nicolas Batum,20.050614359481248,0,0,2,15.8
1279,2014,Norris Cole,3.4734845515431414,0,1,3,8.8
1280,2014,O.J. Mayo,13.633497503365767,0,2,1,11.2
1281,2014,Pablo Prigioni,2.8339968302118312,0,1,3,13.0
1282,2014,Patrick Patterson,9.937671057788988,1,2,3,13.699999999999998
1283,2014,Patty Mills,6.547666115646143,0,2,1,18.7
1284,2014,Pau Gasol,12.1474462754989,1,3,0,19.3
1285,2014,Paul George,27.160125428177032,1,3,2,20.1
1286,2014,Paul Millsap,16.18977828524685,1,3,1,19.8
1287,2014,Paul Pierce,9.040713031919426,1,2,1,16.8
1288,2014,Pero Antic,2.1302339849009018,1,1,3,11.7
1289,2014,Quincy Miller,0.3119497605617001,1,1,3,8.6
1290,2014,Quincy Pondexter,5.361488777927367,1,1,0,10.3
1291,2014,Rajon Rondo,21.999505785715503,0,0,3,15.3
1292,2014,Ramon Sessions,3.539596789311338,0,0,3,16.2
1293,2014,Rasual Butler,1.5597453944341246,0,1,0,12.2
1294,2014,Ray McCallum,1.3914381635678863,0,1,0,9.7
1295,2014,Raymond Felton,6.4651630055045235,0,2,1,12.9
1296,2014,Reggie Bullock,2.0462516402801683,0,1,0,6.7
1297,2014,Reggie Jackson,3.756657407249613,0,0,1,15.4
1298,2014,Ricky Ledo,0.0818487022614564,0,1,0,12.7
1299,2014,Ricky Rubio,7.942328601373575,0,2,3,15.4
